"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"3461","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,835","5","법인","법인","2002"," 30","-","직거래","-"
"3462","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,835","5","법인","법인","2002"," 30","-","직거래","-"
"3463","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,835","5","법인","법인","2002"," 30","-","직거래","-"
"3464","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3465","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3466","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3467","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3468","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3469","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3470","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3471","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3472","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3473","서울특별시 성북구 안암동2가","154-1","0154","0001","수산리빙텔","25.2000","202502","06","13,824","6","법인","법인","2002"," 30","-","직거래","-"
"3474","서울특별시 강남구 역삼동","720-22","0720","0022","amco square 720","28.6540","202502","06","24,000","9","법인","개인","2011","언주로85길 14","-","중개거래","서울 서초구"
"3475","서울특별시 강남구 청담동","91-2","0091","0002","아노블리81","49.6900","202502","06","175,000","15","개인","법인","2018","도산대로 419","-","중개거래","서울 강남구"
"3476","서울특별시 성동구 하왕십리동","898-2","0898","0002","리오파크 오피스텔","24.0700","202502","06","14,200","15","개인","개인","2011","왕십리로 385","-","중개거래","서울 성동구"
"3477","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","29.4920","202502","06","22,000","3","개인","개인","2014","자곡로 204-5","-","중개거래","서울 강남구"
"3478","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","29.4920","202502","06","21,500","2","개인","개인","2014","자곡로 204-5","-","중개거래","서울 강남구"
"3479","서울특별시 송파구 잠실동","175-12","0175","0012","올림픽타워","56.4300","202502","06","53,500","12","개인","개인","2004","올림픽로 88","-","중개거래","서울 송파구"
"3480","서울특별시 송파구 신천동","7-14","0007","0014","잠실 더샵스타파크","95.3200","202502","06","95,000","4","법인","개인","2008","올림픽로35가길 10","-","중개거래","서울 송파구"
"3481","서울특별시 용산구 원효로1가","112-4","0112","0004","디아뜨 센트럴","25.5000","202502","06","18,300","8","법인","개인","2004","원효로 268","-","중개거래","서울 용산구"
"3482","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.2000","202502","06","19,500","7","개인","개인","2017"," ","-","중개거래","서울 강서구"
"3483","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","23.3900","202502","06","21,900","14","개인","개인","2016","마곡중앙로 161-1","-","중개거래","서울 강서구"
"3484","서울특별시 강서구 마곡동","758","0758","0000","마곡시티오피스텔","24.4000","202502","06","16,100","12","개인","개인","2016","마곡서로 170","-","중개거래","서울 강서구"
"3485","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","29.9900","202502","06","21,700","12","개인","개인","2013","충민로 5","-","중개거래","서울 송파구"
"3486","서울특별시 노원구 중계동","509-1","0509","0001","씨앤미","50.3500","202502","06","22,700","7","법인","개인","2004","동일로204가길 34","-","중개거래","서울 노원구"
"3487","서울특별시 송파구 문정동","652","0652","0000","송파법조타운푸르지오시티","17.4700","202502","06","18,300","6","개인","개인","2018","법원로4길 5","-","중개거래","서울 송파구"
"3488","서울특별시 중구 신당동","140-23","0140","0023","신당역솔하임","18.8000","202502","06","18,000","8","개인","개인","2016"," ","-","중개거래","서울 중구"
"3489","서울특별시 중구 을지로5가","20-1","0020","0001","정건벨라지오오피스텔","21.9400","202502","06","12,300","6","개인","개인","2003","을지로 213","-","직거래","-"
"3490","서울특별시 강동구 명일동","46-2","0046","0002","고덕역 효성해링턴 타워 더퍼스트","19.5083","202502","06","18,000","15","개인","개인","2020","고덕로 262","-","중개거래","서울 강동구"
"3491","서울특별시 강동구 천호동","451-20","0451","0020","오피스텔 트레벨","28.4300","202502","06","13,500","7","개인","개인","2003","천호대로 1057","-","중개거래","서울 강동구"
"3492","서울특별시 강동구 천호동","442-34","0442","0034","대동피렌체리버","31.1400","202502","06","14,600","12","개인","개인","2004","올림픽로 667","-","중개거래","서울 강동구"
"3493","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","24.8400","202502","06","16,900","9","개인","개인","2015","구천면로 192","-","중개거래","서울 강동구"
"3494","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,171","12","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3495","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3496","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3497","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3498","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3499","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3500","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3501","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3502","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3503","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3504","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,862","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3505","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.3400","202502","06","30,911","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3506","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3507","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3508","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3509","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3510","서울특별시 종로구 연지동","74-12","0074","0012","대보213","21.0500","202502","06","31,776","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3511","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3512","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3513","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","11","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3514","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3515","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3516","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3517","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,712","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3518","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.3400","202502","06","30,761","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3519","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,512","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3520","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,512","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3521","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","30,512","10","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3522","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,171","13","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3523","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,171","13","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3524","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","12","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3525","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,017","12","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3526","서울특별시 종로구 연지동","74-12","0074","0012","대보213","20.2000","202502","06","31,171","12","공공기관","법인","2024","김상옥로 9","-","직거래","-"
"3527","서울특별시 서대문구 충정로2가","192","0192","0000","서대문 디오빌 오피스텔","25.3500","202502","06","18,800","19","개인","법인","2009","충정로 59","-","중개거래","서울 서대문구"
